,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,MOS,MOS handheld,Packet_Loss,Res_Id,ReTrans
10,0.346321324,0,0.188205128,0.485074627,0.134456744,0.291139241,0,0.431861804,0.588235294,0.375,0.813559322,0.716981132,0,0,0,0.068973374,0.177812503,0,0,0.106076913,0.144337567,0.059657239,0.018277397,0.067343503,0.318491932,0,0.188205128,0.52238806,0.201612903,0.258426966,0,0.463601533,0.647058824,0.396226415,0.519637462,0.769230769,0.346321324,0,0.188205128,0.464788732,0.008474576,0.291139241,0,0.429712005,0.652173913,0.377358491,0.807102502,0.714285714,0.012605833,0.970704431,0.970877804,0,0,0
11,0.346321324,0.5,0.188205128,0.447761194,0.158743997,0.037974684,0,0.539347409,0.764705882,0.519230769,0.807102502,0.811320755,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0.5,0.188205128,0.447761194,0.151062836,0.033707865,0,0.524904215,0.764705882,0.509433962,0.503524673,0.807692308,0.346321324,0.5,0.188205128,0.478873239,0.158743997,0.037974684,0,0.572284003,0.826086957,0.528301887,0.807102502,0.821428571,0.006271558,0.414827003,0.488512931,0,0,0
12,0.317461213,0.046513095,0.195388452,0.456225417,0.146221546,0.017683258,0.098669211,0.507179398,0.687832684,0.479838203,0.776531109,0.775725867,0.190788331,0.203345044,0.048324682,0.195418007,0.088009909,0.027399279,0.213359795,0.073339022,0.231713601,0.182117884,0.362458686,0.27115878,0.318491932,0.5,0.274405013,0.537313433,0.151062836,0.042289089,0.333333333,0.540229885,0.764705882,0.58490566,0.623867069,1,0,0,0.188205128,0.197183099,0.008474576,0.012658228,0,0.515255204,0.652173913,0.396226415,0,0.5,0.051113202,0.489951294,0.555762795,0,2,0
13,0,0,0.188205128,0.149253731,0.008474576,0.012658228,0.333333333,0.510786948,0.722941176,0.483461538,0,0.622641509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188205128,0.149253731,0.008064516,0.011235955,0.333333333,0.496398467,0.722941176,0.474339623,0,0.615384615,0,0,0.188205128,0.197183099,0.008474576,0.012658228,0.333333333,0.545765612,0.795217391,0.493207547,0,0.642857143,0.006146127,0.295767575,0.372264247,0,0,0
14,0.317461213,0.046513095,0.195388452,0.416424422,0.133699094,0.015573554,0.209780322,0.508458989,0.6858719,0.472466408,0.681562048,0.769436559,0.190788331,0.203345044,0.048324682,0.229928798,0.118672538,0.023222153,0.227056906,0.069894986,0.199434506,0.135398783,0.458169224,0.316021412,0.318491932,0.5,0.274405013,0.519481122,0.151062836,0.042289089,0.333333333,0.540229885,0.764705882,0.528301887,0.583585096,1,0,0,0.188205128,0.197183099,0.008474576,0.012658228,0,0.515255204,0.695652174,0.396226415,0,0.464285714,0.056883035,0.501204803,0.565537058,0,2,0
15,0.557741724,0,0.188205128,0.266169154,0.119953625,0.012658228,0.222222222,0.51887396,0.756862745,0.412820513,0.008071025,0.773584906,0.698828673,0,0,0.336320817,0.136312648,0,0.272165527,0.066150578,0.040824829,0.162868998,0.019785862,0.233284737,0.901785714,0,0.188205128,0.47761194,0.151062836,0.011235955,0.333333333,0.524904215,0.764705882,0.460377358,0.01510574,0.846153846,0.346321324,0,0.188205128,0.204225352,0.042372881,0.012658228,0,0.529512404,0.808695652,0.377358491,0,0.642857143,0.006146127,0.943947384,0.945027537,0,0,1
16,0.317461213,0.009692858,0.202571776,0.447363769,0.146221546,0.037476221,0.308449532,0.510481637,0.670812427,0.437016149,0.688251887,0.680382551,0.190788331,0.032014455,0.065160988,0.223133396,0.088009909,0.019912176,0.08218849,0.043502279,0.249766316,0.142069112,0.462313289,0.221084541,0.318491932,0.058157145,0.274405013,0.519481122,0.151062836,0.042289089,0.333333333,0.524904215,0.764705882,0.509433962,0.592145015,0.923076923,0,0,0.188205128,0.120704225,0.008474576,0.012658228,0.184030526,0.525530364,0.608695652,0.377358491,0,0.5,0.045155221,0.480582527,0.547572766,0,2,0
17,0,0,0.188205128,0.068208955,0.008474576,0.037974684,0.333333333,0.508637236,0.722941176,0.445,0,0.773584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188205128,0.068208955,0.008064516,0.033707865,0.333333333,0.494252874,0.722941176,0.436603774,0,0.769230769,0,0,0.188205128,0.120704225,0.008474576,0.037974684,0.333333333,0.543769604,0.795217391,0.455471698,0,0.785714286,0,0.31274847,0.389733552,0,0,0
18,0.317461213,0,0.188205128,0.353942786,0.121176642,0.035864979,0.277777778,0.548304543,0.682794118,0.506634615,0.744081248,0.691823899,0.190788331,0,0,0.175403315,0.137885028,0.016804943,0.183493961,0.070213888,0.430497284,0.104498983,0.364738136,0.284025795,0.318491932,0,0.188205128,0.447761194,0.151062836,0.033707865,0.333333333,0.570881226,0.882352941,0.528301887,0.603222558,1,0,0,0.188205128,0.120704225,0.008474576,0.012658228,0,0.543769604,0.565217391,0.452830189,0,0.428571429,0.052179367,0.493612577,0.558950208,0,2,0
19,0.346321324,0,0.188205128,0.417910448,0.008474576,0.037974684,0.333333333,0.570057582,0.764705882,0.519230769,0.847457627,0.396226415,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.417910448,0.008064516,0.033707865,0.333333333,0.555555556,0.764705882,0.509433962,0.528700906,0.384615385,0.346321324,0,0.188205128,0.450704225,0.008474576,0.037974684,0.333333333,0.600798403,0.826086957,0.528301887,0.847457627,0.428571429,0.006271558,0.473879189,0.541681814,0,0,0
20,0.346321324,0.046513095,0.195388452,0.467419447,0.167597399,0.038780305,0.209780322,0.514677799,0.701116998,0.44275487,0.832893767,0.498996307,1.38E-16,0.203345044,0.048324682,0.124029126,0.180885967,0.006417211,0.227056906,0.147597684,0.27626922,0.167417014,0.083635056,0.225184184,0.318491932,0.5,0.274405013,0.626865672,0.39516129,0.042289089,0.333333333,0.586206897,0.823529412,0.528301887,0.606243706,0.692307692,0.346321324,0,0.188205128,0.394366197,0.008474576,0.037974684,0,0.443969204,0.608695652,0.396226415,0.765508095,0.357142857,0.075885858,0.506076788,0.569748248,0,2,0
21,0.346321324,0,0.188205128,0.373134328,0.158743997,0.037974684,0.333333333,0.577735125,0.676470588,0.528846154,0.889426957,0.547169811,0,0,0,0.03875969,0,0,0,0.091865302,0.625,0.042184039,0.164781906,0.19047619,0.318491932,0,0.188205128,0.388059701,0.151062836,0.033707865,0.333333333,0.586206897,0.823529412,0.528301887,0.606243706,0.615384615,0.346321324,0,0.188205128,0.394366197,0.158743997,0.037974684,0.333333333,0.586541203,0.652173913,0.528301887,0.807102502,0.5,0.006271558,0.411435345,0.485381893,0,0,0
22,0.346321324,0,0.188205128,0.388059701,0.158743997,0.037974684,0.333333333,0.554702495,0.529411765,0.519230769,0.807102502,0.471698113,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.388059701,0.151062836,0.033707865,0.333333333,0.540229885,0.529411765,0.509433962,0.503524673,0.461538462,0.346321324,0,0.188205128,0.422535211,0.158743997,0.037974684,0.333333333,0.586541203,0.652173913,0.528301887,0.807102502,0.5,0.050736908,0.662268239,0.700547827,0,2,0
23,0.346321324,0,0.188205128,0.270013569,0.16398639,0.0287687,0.242424242,0.635665678,0.711229947,0.552447552,0.824491892,0.814751286,1.38E-16,0,0,0.167814036,0.172214113,0.018822627,0.220192753,0.249593446,0.490245764,0.281201357,0.055328204,0.309273958,0.318491932,0,0.188205128,0.402985075,0.362903226,0.04494382,0.333333333,0.816091954,0.941176471,0.735849057,0.583585096,1,0.346321324,0,0.188205128,0.14084507,0.008474576,0.025316456,0,0.543769604,0.608695652,0.41509434,0.807102502,0.5,0.062903732,0.482758722,0.54947959,0,2,0
24,0.346321324,0,0.188205128,0.089552239,0.158743997,0.025316456,0.166666667,0.823416507,0.823529412,0.740384615,0.807506053,1,0,0,0,0,0,0,0.333333333,0.030621767,0.5,0.042184039,0.000807754,0,0.318491932,0,0.188205128,0.089552239,0.151062836,0.02247191,0.333333333,0.816091954,0.941176471,0.735849057,0.504028197,1,0.346321324,0,0.188205128,0.14084507,0.158743997,0.025316456,0,0.828913601,0.782608696,0.735849057,0.807102502,1,0.006271558,0.414336328,0.488060525,0,0,0
25,0.346321324,0,0.188205128,0.178271144,0.16618497,0.01371308,0.25,0.777351248,0.769607843,0.596153846,0.75968523,0.830188679,1.38E-16,0,0,0.186195378,0.172269445,0.008402471,0.40824829,0.250139305,0.219222974,0.597114487,0.34293654,0.372747132,0.318491932,0,0.188205128,0.298507463,0.379032258,0.02247191,0.666666667,0.877394636,0.882352941,0.811320755,0.580563948,1,0.346321324,0,0.188205128,0.070422535,0.008474576,0.012658228,0,0.686341603,0.739130435,0.169811321,0,0.357142857,0.05682032,0.47956484,0.546680111,0,2,0
26,0.346321324,0,0.188205128,0.298507463,0.158743997,0.012658228,0.333333333,0.6621881,0.764705882,0.442307692,0.807909605,0.622641509,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.298507463,0.151062836,0.011235955,0.333333333,0.647509579,0.764705882,0.433962264,0.504028197,0.615384615,0.346321324,0,0.188205128,0.338028169,0.158743997,0.012658228,0.333333333,0.686341603,0.826086957,0.452830189,0.807909605,0.642857143,0.00639699,0.410484303,0.484502284,0,0,0
27,0.346321324,0.083333333,0.188205128,0.314676617,0.135111523,0.036919831,0.277777778,0.68777991,0.81372549,0.428413462,0.756120527,0.536477987,1.38E-16,0.40824829,0,0.155679759,0.112219636,0.101937534,0.183493961,0.186798104,0.126879805,0.336956514,0.341795408,0.366498903,0.318491932,1,0.188205128,0.432835821,0.151062836,0.157303371,0.333333333,0.816091954,0.882352941,0.528301887,0.585599194,0.846153846,0.346321324,0,0.188205128,0.197183099,0.008474576,0.012658228,0,0.615055603,0.826086957,0.232641509,0,0.307142857,0.044402634,0.47125492,0.539368297,0,2,0
28,0.346321324,1,0.188205128,0.417910448,0.158743997,0.025316456,0,0.646833013,0.764705882,0.346153846,0.807102502,0.320754717,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,1,0.188205128,0.417910448,0.151062836,0.02247191,0,0.632183908,0.764705882,0.339622642,0.503524673,0.307692308,0.346321324,1,0.188205128,0.450704225,0.158743997,0.025316456,0,0.672084403,0.826086957,0.358490566,0.807102502,0.357142857,0.006208843,0.414827003,0.488512931,0,0,0
29,0.346321324,0.093026191,0.202571776,0.372226953,0.146221546,0.057518415,0.197338421,0.671492514,0.710224192,0.500894354,0.673858559,0.653338526,1.38E-16,0.405175168,0.065160988,0.183942235,0.088009909,0.027136455,0.220368166,0.307450646,0.271064849,0.45173473,0.450817813,0.462250297,0.318491932,1,0.274405013,0.519481122,0.151062836,0.056179775,0.333333333,0.800766284,0.882352941,0.716981132,0.593152064,1,0.346321324,0,0.188205128,0.286338028,0.008474576,0.025316456,0,0.525530364,0.695652174,0.257924528,0,0.357142857,0.050486046,0.459048236,0.528551075,0,2,0
30,0.346321324,0.058157145,0.274405013,0.519481122,0.158743997,0.047642138,0.184030526,0.48899347,0.648698092,0.466904588,0.765508095,0.686068893,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0.058157145,0.274405013,0.519481122,0.151062836,0.042289089,0.184030526,0.474646739,0.648698092,0.458095068,0.477575292,0.680031757,0.346321324,0.058157145,0.274405013,0.546552608,0.158743997,0.047642138,0.184030526,0.525530364,0.740342068,0.476962992,0.765508095,0.702886631,0.006271558,0.415319781,0.488967084,0,0,0
31,0.346321324,0.171513095,0.195388452,0.344241879,0.10865419,0.022708289,0.08622731,0.732208189,0.722342488,0.401617049,0.573881123,0.572206451,1.38E-16,0.547785849,0.048324682,0.31130236,0.150110206,0.049421202,0.191042548,0.394855857,0.334707875,0.386204351,0.493809131,0.496939564,0.318491932,1,0.274405013,0.519481122,0.151062836,0.056179775,0.333333333,0.908045977,0.882352941,0.528301887,0.511581067,1,0.346321324,0,0.188205128,0.112676056,0.008474576,0,0,0.525530364,0.695652174,0.132075472,0,0.071428571,0.05738476,0.489876636,0.555697724,0,2,0
32,0.346321324,0,0.188205128,0.089552239,0.158743997,0.012658228,0,0.907869482,0.823529412,0.519230769,0.807102502,1,0,0,0,0.07751938,0,0,0,0.061243534,0,0,0,0,0.318491932,0,0.188205128,0.119402985,0.151062836,0.011235955,0,0.908045977,0.823529412,0.509433962,0.503524673,1,0.346321324,0,0.188205128,0.112676056,0.158743997,0.012658228,0,0.900199601,0.869565217,0.528301887,0.807102502,1,0.006271558,0.295383295,0.371865063,0,0,0
33,0.346321324,0.041666667,0.188205128,0.423718905,0.171317885,0.015822785,0.027777778,0.603326935,0.625833333,0.354166667,0.753430186,0.679245283,1.38E-16,0.204124145,0,0.261319278,0.175028998,0.025207414,0.136082763,0.386383271,0.529060305,0.492904386,0.342101627,0.507620753,0.318491932,0.5,0.188205128,0.582089552,0.379032258,0.04494382,0.333333333,0.877394636,0.823529412,0.58490566,0.603726083,1,0.346321324,0,0.188205128,0.169014085,0.008474576,0.012658228,0,0.472483604,0.47826087,0.169811321,0,0.285714286,0.08792725,0.478241155,0.54551815,0,2,0
34,0.346321324,0,0.188205128,0.567164179,0.158743997,0.012658228,0,0.431861804,0.294117647,0.25,0.807102502,0.547169811,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.567164179,0.151062836,0.011235955,0,0.417624521,0.294117647,0.245283019,0.503524673,0.538461538,0.346321324,0,0.188205128,0.591549296,0.158743997,0.012658228,0,0.472483604,0.47826087,0.264150943,0.807102502,0.571428571,0.006334274,0.414336328,0.488060525,0,0,0
35,0.346321324,0.041666667,0.188205128,0.559278607,0.146135005,0.016877637,0.027777778,0.528701216,0.432352941,0.212596154,0.391915523,0.352830189,1.38E-16,0.204124145,0,0.209244923,0.224973288,0.018958532,0.136082763,0.278116724,0.761699654,0.342421075,0.53158778,0.361089307,0.318491932,0.5,0.188205128,0.791044776,0.39516129,0.02247191,0.333333333,0.647509579,0.705882353,0.41509434,0.503524673,0.692307692,0.346321324,0,0.188205128,0.422535211,0.008474576,0,0,0.415454805,0.086956522,0.037735849,0,0,0.37002195,0.48966598,0.555514102,0.299177263,2,1
36,0.346321324,0,0.188205128,0.432835821,0.158743997,0.025316456,0,0.631477927,0.705882353,0.423076923,0.322033898,0.320754717,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.432835821,0.151062836,0.02247191,0,0.616858238,0.705882353,0.41509434,0.200906344,0.307692308,0.346321324,0,0.188205128,0.464788732,0.158743997,0.025316456,0,0.657827203,0.782608696,0.433962264,0.322033898,0.357142857,6.27E-05,0.412876723,0.486713632,0,0,0
37,0.346321324,0.083333333,0.188205128,0.337064677,0.180119851,0.017932489,0.111111111,0.700575816,0.745098039,0.424679487,0.723567393,0.606918239,1.38E-16,0.40824829,0,0.14941269,0.150233113,0.033895123,0.232103541,0.149446089,0.295163026,0.35563861,0.392450334,0.433077165,0.318491932,1,0.188205128,0.432835821,0.39516129,0.056179775,0.333333333,0.785440613,0.882352941,0.603773585,0.606243706,1,0.346321324,0,0.188205128,0.225352113,0.158743997,0.012658228,0,0.657827203,0.652173913,0.264150943,0,0.285714286,0.0627783,0.473853243,0.541658962,0,2,0
38,0.346321324,0,0.188205128,0.194029851,0.158743997,0.012658228,0.333333333,0.785028791,0.823529412,0.576923077,0.807102502,0.773584906,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.194029851,0.151062836,0.011235955,0.333333333,0.770114943,0.823529412,0.566037736,0.503524673,0.769230769,0.346321324,0,0.188205128,0.23943662,0.158743997,0.012658228,0.333333333,0.800399202,0.869565217,0.58490566,0.807102502,0.785714286,0.006271558,0.472190753,0.540193791,0,0,0
39,0.346321324,0,0.188205128,0.201492537,0.100558439,0.050632911,0.333333333,0.792706334,0.823529412,0.576923077,0.807102502,0.735849057,0,0,0,0.019379845,0.166948217,0.123490604,0,0.030621767,0,0,0,0.095238095,0.318491932,0,0.188205128,0.208955224,0.151062836,0.078651685,0.333333333,0.785440613,0.823529412,0.566037736,0.503524673,0.769230769,0.346321324,0,0.188205128,0.23943662,0.042372881,0.012658228,0.333333333,0.800399202,0.869565217,0.58490566,0.807102502,0.714285714,0.056444026,0.662268239,0.700547827,0,2,0
40,0.346321324,0.010574026,0.203877834,0.410597653,0.148164805,0.053541378,0.184975247,0.599987994,0.668747247,0.382968666,0.811793166,0.476369301,1.38E-16,0.033270397,0.067717285,0.243135091,0.071186959,0.026884101,0.222223204,0.350735701,0.427588407,0.392011932,0.065452309,0.436630578,0.318491932,0.058157145,0.274405013,0.597014925,0.151062836,0.078651685,0.333333333,0.785440613,0.882352941,0.566037736,0.587613293,0.923076923,0.346321324,0,0.188205128,0.253521127,0.042372881,0.047642138,0,0.500998004,0.608695652,0.20754717,0.765508095,0.214285714,0.037629351,0.449640204,0.520148415,0,2,0
41,0.346321324,0.071428571,0.188205128,0.351108742,0.139698245,0.050632911,0.142857143,0.687041404,0.761932773,0.51282967,0.633229563,0.694878706,0,0.267261242,0,0.316397316,0.102234798,0,0.251976315,0.459268829,0.475511473,1,0.50272007,0.680307482,0.318491932,0.5,0.188205128,0.597014925,0.151062836,0.04494382,0.333333333,0.862068966,0.882352941,0.811320755,0.588620342,1,0.346321324,0,0.188205128,0.225352113,0.025423729,0.050632911,0,0.500998004,0.608695652,0.150943396,0,0.285714286,0.006208843,0.999871853,0.999870634,0,0,0
42,0.346321324,0,0.188205128,0.208955224,0.158743997,0.050632911,0.333333333,0.815738964,0.823529412,0.826923077,0.807102502,1,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.208955224,0.151062836,0.04494382,0.333333333,0.800766284,0.823529412,0.811320755,0.503524673,1,0.346321324,0,0.188205128,0.253521127,0.158743997,0.050632911,0.333333333,0.828913601,0.869565217,0.830188679,0.807102502,1,0.000125431,0.473879189,0.541681814,0,0,0
43,0.346321324,0,0.188205128,0.28358209,0.146221546,0.018987342,0.25,0.745361484,0.782696078,0.532051282,0.738633306,0.752830189,1.38E-16,0,0,0.185884943,0.088009909,0.03398967,0.213200716,0.277880491,0.273375843,0.558670124,0.359187953,0.416486665,0.318491932,0,0.188205128,0.432835821,0.151062836,0.04494382,0.333333333,0.862068966,0.882352941,0.811320755,0.60775428,1,0.346321324,0,0.188205128,0.183098592,0.008474576,0.012658228,0,0.629312803,0.724782609,0.301886792,0,0.357142857,0.050172468,0.488960968,0.554899388,0,2,0
44,0.346321324,0,0.188205128,0.432835821,0.158743997,0.012658228,0.333333333,0.600767754,0.705882353,0.384615385,0.807102502,0.698113208,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.432835821,0.151062836,0.011235955,0.333333333,0.586206897,0.705882353,0.377358491,0.503524673,0.692307692,0.346321324,0,0.188205128,0.464788732,0.158743997,0.012658228,0.333333333,0.629312803,0.782608696,0.396226415,0.807102502,0.714285714,0.006271558,0.473879189,0.541681814,0,0,0
45,0.346321324,0.166666667,0.188205128,0.43159204,0.185252766,0.015822785,0.083333333,0.592232885,0.630735294,0.317307692,0.73062954,0.579874214,1.38E-16,0.550481883,0,0.09527055,0.134344793,0.025207414,0.213200716,0.085363801,0.186053702,0.248589908,0.375216937,0.343833786,0.318491932,1,0.188205128,0.507462687,0.35483871,0.04494382,0.333333333,0.616858238,0.705882353,0.396226415,0.597683787,0.884615385,0.346321324,0,0.188205128,0.352112676,0.158743997,0.012658228,0,0.558026804,0.608695652,0.20754717,0,0.214285714,0.100595798,0.487819747,0.553903754,0,2,0
46,0.346321324,1,0.188205128,0.417910448,0.158743997,0.012658228,0,0.616122841,0.647058824,0.192307692,0.807102502,0.169811321,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,1,0.188205128,0.417910448,0.151062836,0.011235955,0,0.601532567,0.647058824,0.188679245,0.503524673,0.153846154,0.346321324,1,0.188205128,0.450704225,0.158743997,0.012658228,0,0.643570003,0.739130435,0.20754717,0.807102502,0.214285714,0.006271558,0.411435345,0.485381893,0,0,0
47,0.346321324,0.333333333,0.188205128,0.40960199,0.329750824,0.016877637,0,0.6178119,0.535882353,0.149551282,0.269034167,0.220125786,0,0.816496581,0,0.026425374,0.300466226,0.016804943,0,0.079573006,0.29081244,0.229735632,0.659528741,0.155523158,0.318491932,1,0.188205128,0.417910448,0.39516129,0.02247191,0,0.632183908,0.647058824,0.188679245,0.503524673,0.307692308,0.346321324,0,0.188205128,0.427183099,0.158743997,0.012658228,0,0.619760479,0.608695652,0.081698113,0,0.214285714,0.137911571,0.635722699,0.678645625,0.11627907,2,0
48,0.346321324,0,0.188205128,0.313925373,0.171062995,0.013924051,0.066666667,0.634548944,0.637235294,0.376923077,0.649475383,0.683018868,1.39E-16,0,0,0.327028848,0.193722823,0.009204446,0.198761598,0.408188144,0.371885259,0.637994067,0.484707724,0.400553912,0.318491932,0,0.188205128,0.552238806,0.39516129,0.02247191,0.333333333,0.923371648,0.823529412,0.716981132,0.524672709,0.923076923,0.346321324,0,0.188205128,0.014084507,0.025423729,0.012658228,0,0.515255204,0.608695652,0.081698113,0,0.357142857,0.050799624,0.504704913,0.56856365,0,2,0
49,0.346321324,0,0.188205128,0.388059701,0.158743997,0.012658228,0,0.585412668,0.764705882,0.538461538,0.807102502,0.924528302,0,0,0,0,0,0,0,0,0,0,0,0,0.318491932,0,0.188205128,0.388059701,0.151062836,0.011235955,0,0.570881226,0.764705882,0.528301887,0.503524673,0.923076923,0.346321324,0,0.188205128,0.422535211,0.158743997,0.012658228,0,0.615055603,0.826086957,0.547169811,0.807102502,0.928571429,0.006271558,0.473031419,0.540934887,0,0,0
50,0.346321324,0.004846429,0.195388452,0.367916959,0.147633975,0.026122077,0.209780322,0.66183071,0.77464641,0.649485639,0.811102,0.898367376,1.38E-16,0.023742555,0.048324682,0.112905096,0.078083117,0.017687986,0.227056906,0.223203493,0.289722727,0.319182765,0.037163465,0.248818752,0.318491932,0.058157145,0.274405013,0.519481122,0.151062836,0.042289089,0.333333333,0.724137931,0.882352941,0.754716981,0.551359517,1,0.346321324,0,0.188205128,0.309859155,0.025423729,0.012658228,0,0.525530364,0.695652174,0.476962992,0.765508095,0.571428571,0.062715585,0.490274217,0.556044216,0.074906367,2,1
